Temp0,Temp1,Temp2,Humi0,Humi1,Humi2,Snow
0.0,1.0,1.0,95.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,97.0,Yes
1.0,1.0,1.0,96.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,97.0,Yes
2.0,2.0,1.0,97.0,97.0,97.0,Yes
2.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,97.0,Yes
-9.0,-9.0,-8.0,95.0,94.0,94.0,Yes
-9.0,-8.0,-7.0,94.0,94.0,94.0,Yes
-8.0,-7.0,-7.0,94.0,94.0,94.0,Yes
-7.0,-7.0,-7.0,94.0,94.0,93.0,Yes
-7.0,-7.0,-6.0,94.0,93.0,94.0,Yes
-7.0,-6.0,-6.0,93.0,94.0,94.0,Yes
-6.0,-6.0,-6.0,94.0,94.0,95.0,Yes
-6.0,-6.0,-5.0,94.0,95.0,94.0,Yes
-6.0,-5.0,-5.0,95.0,94.0,94.0,Yes
-5.0,-5.0,-4.0,94.0,94.0,94.0,Yes
-5.0,-4.0,-3.0,94.0,94.0,93.0,Yes
-4.0,-3.0,-3.0,94.0,93.0,93.0,Yes
-3.0,-3.0,-2.0,93.0,93.0,93.0,Yes
-3.0,-2.0,-1.0,93.0,93.0,94.0,Yes
-2.0,-1.0,-1.0,93.0,94.0,95.0,Yes
-1.0,-1.0,-1.0,94.0,95.0,96.0,Yes
-1.0,-1.0,-1.0,95.0,96.0,96.0,Yes
-1.0,-1.0,-2.0,96.0,96.0,96.0,Yes
-1.0,-2.0,-3.0,96.0,96.0,96.0,Yes
-2.0,-3.0,-3.0,96.0,96.0,96.0,Yes
-3.0,-3.0,-5.0,96.0,96.0,96.0,Yes
-3.0,-5.0,-5.0,96.0,96.0,96.0,Yes
-5.0,-5.0,-6.0,96.0,96.0,96.0,Yes
-5.0,-6.0,-6.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,96.0,Yes
-1.0,-1.0,-1.0,95.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,0.0,96.0,96.0,97.0,Yes
-1.0,0.0,0.0,96.0,97.0,97.0,Yes
0.0,0.0,1.0,97.0,97.0,98.0,Yes
0.0,1.0,1.0,97.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,99.0,Yes
1.0,1.0,1.0,98.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,98.0,Yes
1.0,1.0,1.0,99.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,98.0,Yes
1.0,1.0,0.0,98.0,98.0,97.0,Yes
1.0,0.0,0.0,98.0,97.0,97.0,Yes
0.0,0.0,-1.0,97.0,97.0,96.0,Yes
0.0,-1.0,-1.0,97.0,96.0,96.0,Yes
-1.0,-1.0,-2.0,96.0,96.0,95.0,Yes
2.0,2.0,1.0,68.0,71.0,75.0,Yes
2.0,1.0,1.0,71.0,75.0,76.0,Yes
1.0,1.0,1.0,75.0,76.0,76.0,Yes
1.0,1.0,1.0,76.0,76.0,77.0,Yes
1.0,1.0,1.0,76.0,77.0,79.0,Yes
1.0,1.0,1.0,77.0,79.0,82.0,Yes
1.0,1.0,1.0,79.0,82.0,85.0,Yes
1.0,1.0,1.0,82.0,85.0,88.0,Yes
1.0,1.0,0.0,85.0,88.0,90.0,Yes
1.0,0.0,0.0,88.0,90.0,93.0,Yes
0.0,0.0,0.0,90.0,93.0,94.0,Yes
0.0,0.0,0.0,93.0,94.0,94.0,Yes
0.0,0.0,-1.0,94.0,94.0,95.0,Yes
0.0,-1.0,-1.0,94.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,-2.0,96.0,96.0,96.0,Yes
-1.0,-2.0,-2.0,96.0,96.0,95.0,Yes
-2.0,-2.0,-2.0,96.0,95.0,94.0,Yes
-2.0,-2.0,-2.0,95.0,94.0,94.0,Yes
-2.0,-2.0,-2.0,94.0,94.0,94.0,Yes
-2.0,-2.0,-2.0,94.0,94.0,94.0,Yes
-2.0,-2.0,-2.0,94.0,94.0,95.0,Yes
-2.0,-2.0,-2.0,94.0,95.0,94.0,Yes
-2.0,-2.0,-3.0,95.0,94.0,93.0,Yes
-2.0,-3.0,-3.0,94.0,93.0,93.0,Yes
-3.0,-3.0,-3.0,93.0,93.0,92.0,Yes
-3.0,-3.0,-3.0,93.0,92.0,92.0,Yes
-3.0,-3.0,-3.0,92.0,92.0,91.0,Yes
-3.0,-3.0,-3.0,92.0,91.0,92.0,Yes
-3.0,-3.0,-3.0,91.0,92.0,93.0,Yes
-3.0,-3.0,-3.0,92.0,93.0,94.0,Yes
-3.0,-3.0,-3.0,93.0,94.0,94.0,Yes
-3.0,-3.0,-3.0,94.0,94.0,94.0,Yes
-3.0,-3.0,-3.0,94.0,94.0,94.0,Yes
-3.0,-3.0,-3.0,94.0,94.0,94.0,Yes
-3.0,-3.0,-4.0,94.0,94.0,94.0,Yes
-3.0,-4.0,-4.0,94.0,94.0,94.0,Yes
-4.0,-4.0,-4.0,94.0,94.0,94.0,Yes
-4.0,-4.0,-4.0,94.0,94.0,94.0,Yes
-3.0,-3.0,-2.0,95.0,95.0,95.0,Yes
-3.0,-2.0,-2.0,95.0,95.0,95.0,Yes
-2.0,-2.0,-1.0,95.0,95.0,96.0,Yes
-2.0,-1.0,-1.0,95.0,96.0,96.0,Yes
-1.0,-1.0,0.0,96.0,96.0,96.0,Yes
-1.0,0.0,0.0,96.0,96.0,96.0,Yes
0.0,0.0,1.0,96.0,96.0,96.0,Yes
0.0,1.0,1.0,96.0,96.0,97.0,Yes
1.0,1.0,1.0,96.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,98.0,Yes
1.0,1.0,1.0,97.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,97.0,Yes
1.0,1.0,1.0,98.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,96.0,Yes
1.0,1.0,1.0,97.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,0.0,96.0,96.0,95.0,Yes
1.0,0.0,-1.0,96.0,95.0,94.0,Yes
0.0,-1.0,-1.0,95.0,94.0,94.0,Yes
-1.0,-1.0,-2.0,94.0,94.0,94.0,Yes
-1.0,-2.0,-2.0,94.0,94.0,94.0,Yes
-4.0,-4.0,-4.0,93.0,94.0,94.0,Yes
-4.0,-4.0,-4.0,94.0,94.0,94.0,Yes
-4.0,-4.0,-4.0,94.0,94.0,94.0,Yes
-4.0,-4.0,-4.0,94.0,94.0,94.0,Yes
-4.0,-4.0,-4.0,94.0,94.0,95.0,Yes
-4.0,-4.0,-3.0,94.0,95.0,95.0,Yes
-4.0,-3.0,-3.0,95.0,95.0,95.0,Yes
-3.0,-3.0,-3.0,95.0,95.0,95.0,Yes
-3.0,-3.0,-4.0,95.0,95.0,94.0,Yes
-3.0,-4.0,-4.0,95.0,94.0,93.0,Yes
-4.0,-4.0,-3.0,94.0,93.0,92.0,Yes
-4.0,-3.0,-3.0,93.0,92.0,91.0,Yes
-3.0,-3.0,-2.0,92.0,91.0,89.0,Yes
-3.0,-2.0,-3.0,91.0,89.0,91.0,Yes
-2.0,-3.0,-2.0,89.0,91.0,92.0,Yes
-3.0,-2.0,-3.0,91.0,92.0,94.0,Yes
-2.0,-3.0,-3.0,92.0,94.0,94.0,Yes
-3.0,-3.0,-3.0,94.0,94.0,95.0,Yes
-3.0,-3.0,-3.0,94.0,95.0,95.0,Yes
-3.0,-3.0,-3.0,95.0,95.0,95.0,Yes
-3.0,-3.0,-4.0,95.0,95.0,95.0,Yes
-3.0,-4.0,-4.0,95.0,95.0,96.0,Yes
-4.0,-4.0,-4.0,95.0,96.0,96.0,Yes
-4.0,-4.0,-4.0,96.0,96.0,96.0,Yes
0.0,-1.0,0.0,90.0,90.0,90.0,Yes
-1.0,0.0,-1.0,90.0,90.0,89.0,Yes
0.0,-1.0,-1.0,90.0,89.0,89.0,Yes
-1.0,-1.0,-1.0,89.0,89.0,89.0,Yes
-1.0,-1.0,-1.0,89.0,89.0,88.0,Yes
-1.0,-1.0,-1.0,89.0,88.0,87.0,Yes
-1.0,-1.0,-1.0,88.0,87.0,85.0,Yes
-1.0,-1.0,-1.0,87.0,85.0,82.0,Yes
-1.0,-1.0,-1.0,85.0,82.0,79.0,Yes
-1.0,-1.0,0.0,82.0,79.0,76.0,Yes
-1.0,0.0,0.0,79.0,76.0,77.0,Yes
0.0,0.0,0.0,76.0,77.0,78.0,Yes
0.0,0.0,0.0,77.0,78.0,78.0,Yes
0.0,0.0,0.0,78.0,78.0,81.0,Yes
0.0,0.0,0.0,78.0,81.0,85.0,Yes
0.0,0.0,-1.0,81.0,85.0,88.0,Yes
0.0,-1.0,-1.0,85.0,88.0,89.0,Yes
-1.0,-1.0,-1.0,88.0,89.0,90.0,Yes
-1.0,-1.0,-1.0,89.0,90.0,92.0,Yes
-1.0,-1.0,-1.0,90.0,92.0,92.0,Yes
-1.0,-1.0,-1.0,92.0,92.0,93.0,Yes
-1.0,-1.0,-1.0,92.0,93.0,93.0,Yes
-1.0,-1.0,-1.0,93.0,93.0,93.0,Yes
-1.0,-1.0,-1.0,93.0,93.0,92.0,Yes
-3.0,-3.0,-3.0,91.0,91.0,91.0,Yes
-3.0,-3.0,-3.0,91.0,91.0,92.0,Yes
-3.0,-3.0,-3.0,91.0,92.0,93.0,Yes
-3.0,-3.0,-3.0,92.0,93.0,93.0,Yes
-3.0,-3.0,-3.0,93.0,93.0,94.0,Yes
-3.0,-3.0,-3.0,93.0,94.0,94.0,Yes
-3.0,-3.0,-2.0,94.0,94.0,94.0,Yes
-3.0,-2.0,-2.0,94.0,94.0,94.0,Yes
-2.0,-2.0,-2.0,94.0,94.0,94.0,Yes
-2.0,-2.0,-1.0,94.0,94.0,93.0,Yes
-2.0,-1.0,-1.0,94.0,93.0,93.0,Yes
-1.0,-1.0,-1.0,93.0,93.0,93.0,Yes
-1.0,-1.0,0.0,93.0,93.0,92.0,Yes
-1.0,0.0,0.0,93.0,92.0,94.0,Yes
0.0,0.0,0.0,92.0,94.0,95.0,Yes
0.0,0.0,0.0,94.0,95.0,96.0,Yes
0.0,0.0,0.0,95.0,96.0,97.0,Yes
0.0,0.0,0.0,96.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,98.0,Yes
0.0,0.0,-1.0,97.0,98.0,98.0,Yes
0.0,-1.0,-1.0,98.0,98.0,98.0,Yes
-1.0,-1.0,-1.0,98.0,98.0,98.0,Yes
-1.0,-1.0,-1.0,98.0,98.0,98.0,Yes
-1.0,-1.0,-1.0,98.0,98.0,98.0,Yes
-4.0,-4.0,-4.0,91.0,91.0,91.0,Yes
-4.0,-4.0,-4.0,91.0,91.0,91.0,Yes
-4.0,-4.0,-4.0,91.0,91.0,91.0,Yes
-4.0,-4.0,-4.0,91.0,91.0,90.0,Yes
-4.0,-4.0,-4.0,91.0,90.0,90.0,Yes
-4.0,-4.0,-4.0,90.0,90.0,90.0,Yes
-4.0,-4.0,-4.0,90.0,90.0,90.0,Yes
-4.0,-4.0,-3.0,90.0,90.0,88.0,Yes
-4.0,-3.0,-3.0,90.0,88.0,87.0,Yes
-3.0,-3.0,-3.0,88.0,87.0,85.0,Yes
-3.0,-3.0,-3.0,87.0,85.0,86.0,Yes
-3.0,-3.0,-1.0,85.0,86.0,86.0,Yes
-3.0,-1.0,-1.0,86.0,86.0,87.0,Yes
-1.0,-1.0,-2.0,86.0,87.0,88.0,Yes
-1.0,-2.0,-2.0,87.0,88.0,89.0,Yes
-2.0,-2.0,-3.0,88.0,89.0,90.0,Yes
-2.0,-3.0,-3.0,89.0,90.0,91.0,Yes
-3.0,-3.0,-3.0,90.0,91.0,92.0,Yes
-3.0,-3.0,-3.0,91.0,92.0,93.0,Yes
-3.0,-3.0,-4.0,92.0,93.0,93.0,Yes
-3.0,-4.0,-4.0,93.0,93.0,93.0,Yes
-4.0,-4.0,-4.0,93.0,93.0,93.0,Yes
-4.0,-4.0,-4.0,93.0,93.0,93.0,Yes
-4.0,-4.0,-4.0,93.0,93.0,92.0,Yes
-3.0,-3.0,-3.0,90.0,90.0,91.0,Yes
-3.0,-3.0,-3.0,90.0,91.0,92.0,Yes
-3.0,-3.0,-3.0,91.0,92.0,93.0,Yes
-3.0,-3.0,-3.0,92.0,93.0,94.0,Yes
-3.0,-3.0,-3.0,93.0,94.0,94.0,Yes
-3.0,-3.0,-3.0,94.0,94.0,94.0,Yes
-3.0,-3.0,-3.0,94.0,94.0,93.0,Yes
-3.0,-3.0,-3.0,94.0,93.0,93.0,Yes
-3.0,-3.0,-2.0,93.0,93.0,92.0,Yes
-3.0,-2.0,-2.0,93.0,92.0,92.0,Yes
-2.0,-2.0,-2.0,92.0,92.0,92.0,Yes
-2.0,-2.0,-1.0,92.0,92.0,93.0,Yes
-2.0,-1.0,-1.0,92.0,93.0,93.0,Yes
-1.0,-1.0,0.0,93.0,93.0,94.0,Yes
-1.0,0.0,0.0,93.0,94.0,96.0,Yes
0.0,0.0,0.0,94.0,96.0,97.0,Yes
0.0,0.0,0.0,96.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,98.0,Yes
0.0,0.0,-1.0,97.0,98.0,98.0,Yes
0.0,-1.0,-1.0,98.0,98.0,98.0,Yes
-1.0,-1.0,-2.0,98.0,98.0,98.0,Yes
-1.0,-2.0,-2.0,98.0,98.0,98.0,Yes
-2.0,-2.0,-2.0,98.0,98.0,97.0,Yes
-1.0,-2.0,-2.0,93.0,93.0,93.0,Yes
-2.0,-2.0,-2.0,93.0,93.0,92.0,Yes
-2.0,-2.0,-2.0,93.0,92.0,92.0,Yes
-2.0,-2.0,-2.0,92.0,92.0,92.0,Yes
-2.0,-2.0,-3.0,92.0,92.0,91.0,Yes
-2.0,-3.0,-3.0,92.0,91.0,90.0,Yes
-3.0,-3.0,-3.0,91.0,90.0,90.0,Yes
-3.0,-3.0,-2.0,90.0,90.0,88.0,Yes
-3.0,-2.0,0.0,90.0,88.0,87.0,Yes
-2.0,0.0,1.0,88.0,87.0,86.0,Yes
0.0,1.0,1.0,87.0,86.0,87.0,Yes
1.0,1.0,1.0,86.0,87.0,88.0,Yes
1.0,1.0,1.0,87.0,88.0,89.0,Yes
1.0,1.0,1.0,88.0,89.0,91.0,Yes
1.0,1.0,1.0,89.0,91.0,94.0,Yes
1.0,1.0,0.0,91.0,94.0,97.0,Yes
1.0,0.0,0.0,94.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,98.0,Yes
0.0,0.0,0.0,97.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,-1.0,98.0,98.0,98.0,Yes
0.0,-1.0,-1.0,98.0,98.0,98.0,Yes
-1.0,-1.0,-1.0,98.0,98.0,97.0,Yes
-1.0,-1.0,-1.0,98.0,97.0,96.0,Yes
-1.0,-1.0,-1.0,97.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,95.0,Yes
-1.0,-1.0,0.0,96.0,95.0,94.0,Yes
-1.0,0.0,0.0,95.0,94.0,93.0,Yes
0.0,0.0,1.0,94.0,93.0,92.0,Yes
0.0,1.0,1.0,93.0,92.0,92.0,Yes
1.0,1.0,1.0,92.0,92.0,92.0,Yes
1.0,1.0,1.0,92.0,92.0,92.0,Yes
1.0,1.0,1.0,92.0,92.0,92.0,Yes
1.0,1.0,1.0,92.0,92.0,92.0,Yes
1.0,1.0,1.0,92.0,92.0,92.0,Yes
1.0,1.0,0.0,92.0,92.0,94.0,Yes
1.0,0.0,0.0,92.0,94.0,95.0,Yes
0.0,0.0,-1.0,94.0,95.0,97.0,Yes
0.0,-1.0,-1.0,95.0,97.0,97.0,Yes
-1.0,-1.0,-1.0,97.0,97.0,97.0,Yes
-1.0,-1.0,-2.0,97.0,97.0,98.0,Yes
-1.0,-2.0,-2.0,97.0,98.0,98.0,Yes
-2.0,-2.0,-2.0,98.0,98.0,98.0,Yes
-1.0,-1.0,-2.0,96.0,96.0,96.0,Yes
-1.0,-2.0,-2.0,96.0,96.0,96.0,Yes
-2.0,-2.0,-3.0,96.0,96.0,96.0,Yes
-2.0,-3.0,-4.0,96.0,96.0,96.0,Yes
-3.0,-4.0,-3.0,96.0,96.0,95.0,Yes
-4.0,-3.0,-3.0,96.0,95.0,95.0,Yes
-3.0,-3.0,-2.0,95.0,95.0,94.0,Yes
-3.0,-2.0,-2.0,95.0,94.0,93.0,Yes
-2.0,-2.0,-1.0,94.0,93.0,93.0,Yes
-2.0,-1.0,0.0,93.0,93.0,92.0,Yes
-1.0,0.0,0.0,93.0,92.0,94.0,Yes
0.0,0.0,0.0,92.0,94.0,95.0,Yes
0.0,0.0,0.0,94.0,95.0,97.0,Yes
0.0,0.0,0.0,95.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,98.0,Yes
0.0,0.0,0.0,97.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,99.0,Yes
0.0,0.0,0.0,98.0,99.0,99.0,Yes
0.0,0.0,0.0,99.0,99.0,100.0,Yes
0.0,0.0,0.0,99.0,100.0,100.0,Yes
0.0,0.0,1.0,100.0,100.0,100.0,Yes
0.0,1.0,1.0,100.0,100.0,100.0,Yes
1.0,1.0,1.0,100.0,100.0,100.0,Yes
1.0,1.0,1.0,100.0,100.0,100.0,Yes
1.0,1.0,1.0,100.0,100.0,100.0,Yes
1.0,1.0,0.0,100.0,100.0,100.0,Yes
1.0,0.0,0.0,100.0,100.0,99.0,Yes
0.0,0.0,0.0,100.0,99.0,99.0,Yes
0.0,0.0,0.0,99.0,99.0,99.0,Yes
0.0,0.0,-1.0,99.0,99.0,99.0,Yes
0.0,-1.0,-1.0,99.0,99.0,98.0,Yes
-1.0,-1.0,-1.0,99.0,98.0,98.0,Yes
-1.0,-1.0,-2.0,98.0,98.0,99.0,Yes
0.0,0.0,0.0,89.0,90.0,91.0,Yes
0.0,0.0,0.0,90.0,91.0,93.0,Yes
0.0,0.0,0.0,91.0,93.0,95.0,Yes
0.0,0.0,0.0,93.0,95.0,96.0,Yes
0.0,0.0,0.0,95.0,96.0,96.0,Yes
0.0,0.0,0.0,96.0,96.0,96.0,Yes
0.0,0.0,0.0,96.0,96.0,97.0,Yes
0.0,0.0,0.0,96.0,97.0,96.0,Yes
0.0,0.0,0.0,97.0,96.0,95.0,Yes
0.0,0.0,0.0,96.0,95.0,95.0,Yes
0.0,0.0,0.0,95.0,95.0,94.0,Yes
0.0,0.0,0.0,95.0,94.0,93.0,Yes
0.0,0.0,0.0,94.0,93.0,92.0,Yes
0.0,0.0,0.0,93.0,92.0,93.0,Yes
0.0,0.0,-1.0,92.0,93.0,94.0,Yes
0.0,-1.0,-1.0,93.0,94.0,94.0,Yes
-1.0,-1.0,-1.0,94.0,94.0,95.0,Yes
-1.0,-1.0,-1.0,94.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,96.0,Yes
-1.0,-1.0,-1.0,95.0,96.0,95.0,Yes
-1.0,-1.0,-1.0,96.0,95.0,95.0,Yes
-1.0,-1.0,-2.0,95.0,95.0,94.0,Yes
-1.0,-2.0,-2.0,95.0,94.0,94.0,Yes
-2.0,-2.0,-2.0,94.0,94.0,94.0,Yes
-2.0,-2.0,-2.0,92.0,92.0,93.0,Yes
-2.0,-2.0,-2.0,92.0,93.0,93.0,Yes
-2.0,-2.0,-2.0,93.0,93.0,93.0,Yes
-2.0,-2.0,-2.0,93.0,93.0,93.0,Yes
-2.0,-2.0,-1.0,93.0,93.0,94.0,Yes
-2.0,-1.0,-1.0,93.0,94.0,94.0,Yes
-1.0,-1.0,-1.0,94.0,94.0,95.0,Yes
-1.0,-1.0,-1.0,94.0,95.0,94.0,Yes
-1.0,-1.0,-1.0,95.0,94.0,93.0,Yes
-1.0,-1.0,-1.0,94.0,93.0,93.0,Yes
-1.0,-1.0,-1.0,93.0,93.0,94.0,Yes
-1.0,-1.0,0.0,93.0,94.0,95.0,Yes
-1.0,0.0,0.0,94.0,95.0,96.0,Yes
0.0,0.0,1.0,95.0,96.0,97.0,Yes
0.0,1.0,1.0,96.0,97.0,98.0,Yes
1.0,1.0,1.0,97.0,98.0,99.0,Yes
1.0,1.0,1.0,98.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,0.0,99.0,99.0,99.0,Yes
-4.0,-4.0,-5.0,87.0,86.0,86.0,Yes
-4.0,-5.0,-5.0,86.0,86.0,85.0,Yes
-5.0,-5.0,-4.0,86.0,85.0,84.0,Yes
-5.0,-4.0,-4.0,85.0,84.0,84.0,Yes
-4.0,-4.0,-5.0,84.0,84.0,83.0,Yes
-4.0,-5.0,-5.0,84.0,83.0,83.0,Yes
-5.0,-5.0,-5.0,83.0,83.0,82.0,Yes
-5.0,-5.0,-5.0,83.0,82.0,83.0,Yes
-5.0,-5.0,-5.0,82.0,83.0,84.0,Yes
-5.0,-5.0,-4.0,83.0,84.0,84.0,Yes
-5.0,-4.0,-5.0,84.0,84.0,84.0,Yes
-4.0,-5.0,-5.0,84.0,84.0,85.0,Yes
-5.0,-5.0,-5.0,84.0,85.0,85.0,Yes
-5.0,-5.0,-4.0,85.0,85.0,85.0,Yes
-5.0,-4.0,-4.0,85.0,85.0,86.0,Yes
-4.0,-4.0,-5.0,85.0,86.0,86.0,Yes
-4.0,-5.0,-5.0,86.0,86.0,86.0,Yes
-5.0,-5.0,-6.0,86.0,86.0,87.0,Yes
-5.0,-6.0,-5.0,86.0,87.0,87.0,Yes
-6.0,-5.0,-5.0,87.0,87.0,86.0,Yes
-5.0,-5.0,-5.0,87.0,86.0,86.0,Yes
-5.0,-5.0,-5.0,86.0,86.0,85.0,Yes
-5.0,-5.0,-5.0,86.0,85.0,86.0,Yes
-5.0,-5.0,-5.0,85.0,86.0,86.0,Yes
0.0,1.0,1.0,86.0,89.0,92.0,Yes
1.0,1.0,1.0,89.0,92.0,93.0,Yes
1.0,1.0,1.0,92.0,93.0,94.0,Yes
1.0,1.0,1.0,93.0,94.0,96.0,Yes
1.0,1.0,1.0,94.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
2.0,1.0,0.0,92.0,91.0,90.0,Yes
1.0,0.0,0.0,91.0,90.0,86.0,Yes
0.0,0.0,0.0,90.0,86.0,81.0,Yes
0.0,0.0,-1.0,86.0,81.0,76.0,Yes
0.0,-1.0,-1.0,81.0,76.0,73.0,Yes
-1.0,-1.0,-2.0,76.0,73.0,69.0,Yes
-1.0,-2.0,-2.0,73.0,69.0,66.0,Yes
-2.0,-2.0,-3.0,69.0,66.0,64.0,Yes
-2.0,-3.0,-3.0,66.0,64.0,63.0,Yes
-3.0,-3.0,-3.0,64.0,63.0,61.0,Yes
-3.0,-3.0,-3.0,63.0,61.0,59.0,Yes
-3.0,-3.0,-3.0,61.0,59.0,58.0,Yes
-3.0,-3.0,-4.0,59.0,58.0,56.0,Yes
-3.0,-4.0,-4.0,58.0,56.0,56.0,Yes
-4.0,-4.0,-4.0,56.0,56.0,57.0,Yes
-4.0,-4.0,-4.0,56.0,57.0,57.0,Yes
-4.0,-4.0,-4.0,57.0,57.0,55.0,Yes
-4.0,-4.0,-4.0,57.0,55.0,53.0,Yes
-4.0,-4.0,-5.0,55.0,53.0,52.0,Yes
-4.0,-5.0,-5.0,53.0,52.0,51.0,Yes
-5.0,-5.0,-5.0,52.0,51.0,50.0,Yes
-5.0,-5.0,-5.0,51.0,50.0,49.0,Yes
-5.0,-5.0,-4.0,50.0,49.0,53.0,Yes
-5.0,-4.0,-5.0,49.0,53.0,57.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
