Temp0,Temp1,Temp2,Humi0,Humi1,Humi2,Snow
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,97.0,Yes
1.0,1.0,1.0,96.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,96.0,Yes
2.0,2.0,1.0,93.0,95.0,97.0,Yes
2.0,1.0,1.0,95.0,97.0,96.0,Yes
1.0,1.0,1.0,97.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,97.0,Yes
1.0,1.0,1.0,96.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,98.0,Yes
1.0,1.0,1.0,97.0,98.0,98.0,Yes
-1.0,-1.0,-1.0,95.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,-1.0,96.0,96.0,96.0,Yes
-1.0,-1.0,0.0,96.0,96.0,96.0,Yes
-1.0,0.0,0.0,96.0,96.0,96.0,Yes
0.0,0.0,0.0,96.0,96.0,96.0,Yes
0.0,0.0,0.0,96.0,96.0,96.0,Yes
0.0,0.0,1.0,96.0,96.0,96.0,Yes
0.0,1.0,1.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,97.0,Yes
2.0,2.0,1.0,97.0,97.0,97.0,Yes
2.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,98.0,Yes
1.0,1.0,1.0,97.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,98.0,Yes
1.0,1.0,0.0,98.0,98.0,98.0,Yes
1.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,99.0,Yes
0.0,0.0,0.0,98.0,99.0,98.0,Yes
0.0,0.0,0.0,99.0,98.0,98.0,Yes
0.0,0.0,1.0,98.0,98.0,97.0,Yes
0.0,1.0,0.0,98.0,97.0,97.0,Yes
1.0,0.0,0.0,97.0,97.0,96.0,Yes
0.0,0.0,0.0,97.0,96.0,96.0,Yes
0.0,0.0,0.0,96.0,96.0,96.0,Yes
0.0,0.0,-1.0,96.0,96.0,97.0,Yes
0.0,-1.0,-1.0,96.0,97.0,97.0,Yes
-1.0,-1.0,-1.0,97.0,97.0,97.0,Yes
-1.0,-1.0,-2.0,97.0,97.0,96.0,Yes
-1.0,-2.0,-2.0,97.0,96.0,96.0,Yes
-2.0,-2.0,-2.0,96.0,96.0,96.0,Yes
-2.0,-2.0,-3.0,96.0,96.0,96.0,Yes
-2.0,-3.0,-3.0,96.0,96.0,96.0,Yes
-3.0,-3.0,-3.0,96.0,96.0,96.0,Yes
-3.0,-3.0,-3.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,85.0,89.0,93.0,Yes
1.0,1.0,1.0,89.0,93.0,94.0,Yes
1.0,1.0,1.0,93.0,94.0,95.0,Yes
1.0,1.0,1.0,94.0,95.0,96.0,Yes
1.0,1.0,1.0,95.0,96.0,96.0,Yes
1.0,1.0,1.0,96.0,96.0,97.0,Yes
2.0,2.0,1.0,99.0,99.0,98.0,Yes
2.0,1.0,1.0,99.0,98.0,98.0,Yes
1.0,1.0,0.0,98.0,98.0,97.0,Yes
1.0,0.0,0.0,98.0,97.0,96.0,Yes
0.0,0.0,-1.0,97.0,96.0,96.0,Yes
0.0,-1.0,-1.0,96.0,96.0,95.0,Yes
-1.0,-1.0,-1.0,96.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,0.0,95.0,95.0,96.0,Yes
-1.0,0.0,0.0,95.0,96.0,96.0,Yes
0.0,0.0,1.0,96.0,96.0,96.0,Yes
0.0,1.0,1.0,96.0,96.0,95.0,Yes
1.0,1.0,1.0,96.0,95.0,94.0,Yes
1.0,1.0,1.0,95.0,94.0,94.0,Yes
1.0,1.0,0.0,94.0,94.0,94.0,Yes
1.0,0.0,0.0,94.0,94.0,94.0,Yes
0.0,0.0,0.0,94.0,94.0,94.0,Yes
0.0,0.0,0.0,94.0,94.0,95.0,Yes
0.0,0.0,0.0,94.0,95.0,95.0,Yes
0.0,0.0,1.0,95.0,95.0,96.0,Yes
0.0,1.0,0.0,95.0,96.0,96.0,Yes
1.0,0.0,0.0,96.0,96.0,96.0,Yes
1.0,1.0,1.0,90.0,91.0,92.0,Yes
1.0,1.0,1.0,91.0,92.0,93.0,Yes
1.0,1.0,1.0,92.0,93.0,94.0,Yes
1.0,1.0,1.0,93.0,94.0,95.0,Yes
1.0,1.0,1.0,94.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,95.0,Yes
1.0,2.0,1.0,95.0,96.0,95.0,Yes
2.0,1.0,1.0,96.0,95.0,93.0,Yes
1.0,1.0,1.0,95.0,93.0,92.0,Yes
1.0,1.0,1.0,93.0,92.0,93.0,Yes
1.0,1.0,1.0,92.0,93.0,93.0,Yes
1.0,1.0,1.0,93.0,93.0,94.0,Yes
1.0,1.0,1.0,93.0,94.0,94.0,Yes
1.0,1.0,1.0,94.0,94.0,93.0,Yes
1.0,1.0,1.0,94.0,93.0,93.0,Yes
1.0,1.0,1.0,93.0,93.0,93.0,Yes
1.0,1.0,1.0,93.0,93.0,93.0,Yes
1.0,1.0,0.0,93.0,93.0,93.0,Yes
1.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,-1.0,93.0,93.0,93.0,Yes
0.0,-1.0,-1.0,93.0,93.0,92.0,Yes
-1.0,-1.0,0.0,94.0,94.0,94.0,Yes
-1.0,0.0,-1.0,94.0,94.0,93.0,Yes
0.0,-1.0,0.0,94.0,93.0,93.0,Yes
-1.0,0.0,0.0,93.0,93.0,92.0,Yes
0.0,0.0,0.0,93.0,92.0,93.0,Yes
0.0,0.0,0.0,92.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,94.0,Yes
0.0,0.0,1.0,93.0,94.0,94.0,Yes
0.0,1.0,1.0,94.0,94.0,94.0,Yes
1.0,1.0,1.0,94.0,94.0,94.0,Yes
1.0,1.0,1.0,94.0,94.0,95.0,Yes
1.0,1.0,1.0,94.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,96.0,Yes
1.0,1.0,1.0,95.0,96.0,97.0,Yes
1.0,1.0,1.0,96.0,97.0,98.0,Yes
1.0,1.0,1.0,97.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,98.0,Yes
1.0,1.0,1.0,98.0,98.0,97.0,Yes
1.0,1.0,1.0,98.0,97.0,96.0,Yes
-2.0,-1.0,-1.0,94.0,95.0,96.0,Yes
-1.0,-1.0,-1.0,95.0,96.0,95.0,Yes
-1.0,-1.0,0.0,96.0,95.0,94.0,Yes
-1.0,0.0,0.0,95.0,94.0,93.0,Yes
0.0,0.0,0.0,94.0,93.0,92.0,Yes
0.0,0.0,0.0,93.0,92.0,90.0,Yes
0.0,0.0,0.0,92.0,90.0,89.0,Yes
0.0,0.0,0.0,90.0,89.0,88.0,Yes
0.0,0.0,0.0,89.0,88.0,87.0,Yes
0.0,0.0,0.0,88.0,87.0,86.0,Yes
0.0,0.0,1.0,87.0,86.0,86.0,Yes
0.0,1.0,1.0,86.0,86.0,86.0,Yes
1.0,1.0,1.0,86.0,86.0,85.0,Yes
1.0,1.0,0.0,86.0,85.0,86.0,Yes
1.0,0.0,0.0,85.0,86.0,87.0,Yes
0.0,0.0,0.0,86.0,87.0,87.0,Yes
0.0,0.0,0.0,87.0,87.0,89.0,Yes
0.0,0.0,0.0,87.0,89.0,90.0,Yes
0.0,0.0,-1.0,89.0,90.0,92.0,Yes
0.0,-1.0,-1.0,90.0,92.0,93.0,Yes
-1.0,-1.0,-2.0,92.0,93.0,94.0,Yes
-1.0,-2.0,-2.0,93.0,94.0,95.0,Yes
-2.0,-2.0,-2.0,94.0,95.0,95.0,Yes
-2.0,-2.0,-2.0,95.0,95.0,95.0,Yes
-6.0,-6.0,-6.0,87.0,86.0,85.0,Yes
-6.0,-6.0,-5.0,86.0,85.0,84.0,Yes
-6.0,-5.0,-5.0,85.0,84.0,84.0,Yes
-5.0,-5.0,-5.0,84.0,84.0,83.0,Yes
-5.0,-5.0,-6.0,84.0,83.0,84.0,Yes
-5.0,-6.0,-6.0,83.0,84.0,86.0,Yes
-6.0,-6.0,-6.0,84.0,86.0,87.0,Yes
-6.0,-6.0,-5.0,86.0,87.0,89.0,Yes
-6.0,-5.0,-4.0,87.0,89.0,90.0,Yes
-5.0,-4.0,-4.0,89.0,90.0,92.0,Yes
-4.0,-4.0,-3.0,90.0,92.0,93.0,Yes
-4.0,-3.0,-2.0,92.0,93.0,94.0,Yes
-3.0,-2.0,0.0,93.0,94.0,94.0,Yes
-2.0,0.0,0.0,94.0,94.0,94.0,Yes
0.0,0.0,0.0,94.0,94.0,94.0,Yes
0.0,0.0,0.0,94.0,94.0,95.0,Yes
0.0,0.0,0.0,94.0,95.0,94.0,Yes
0.0,0.0,0.0,95.0,94.0,94.0,Yes
0.0,0.0,1.0,94.0,94.0,93.0,Yes
0.0,1.0,0.0,94.0,93.0,93.0,Yes
1.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,93.0,Yes
0.0,0.0,0.0,93.0,93.0,93.0,Yes
-2.0,-1.0,-1.0,68.0,70.0,71.0,Yes
-1.0,-1.0,-1.0,70.0,71.0,71.0,Yes
-1.0,-1.0,-1.0,71.0,71.0,70.0,Yes
-1.0,-1.0,-1.0,71.0,70.0,69.0,Yes
-1.0,-1.0,0.0,70.0,69.0,70.0,Yes
-1.0,0.0,0.0,69.0,70.0,71.0,Yes
0.0,0.0,0.0,70.0,71.0,73.0,Yes
0.0,0.0,0.0,71.0,73.0,71.0,Yes
0.0,0.0,0.0,73.0,71.0,69.0,Yes
0.0,0.0,1.0,71.0,69.0,68.0,Yes
0.0,1.0,1.0,69.0,68.0,66.0,Yes
1.0,1.0,1.0,68.0,66.0,64.0,Yes
1.0,2.0,1.0,64.0,61.0,65.0,Yes
2.0,1.0,0.0,61.0,65.0,70.0,Yes
1.0,0.0,0.0,65.0,70.0,74.0,Yes
0.0,0.0,0.0,70.0,74.0,77.0,Yes
0.0,0.0,0.0,74.0,77.0,79.0,Yes
0.0,0.0,0.0,77.0,79.0,82.0,Yes
0.0,0.0,0.0,79.0,82.0,87.0,Yes
0.0,0.0,0.0,82.0,87.0,91.0,Yes
0.0,0.0,1.0,87.0,91.0,95.0,Yes
2.0,1.0,1.0,97.0,97.0,97.0,Yes
1.0,1.0,1.0,97.0,97.0,95.0,Yes
1.0,1.0,1.0,97.0,95.0,94.0,Yes
1.0,1.0,1.0,95.0,94.0,92.0,Yes
1.0,1.0,1.0,94.0,92.0,92.0,Yes
1.0,1.0,1.0,92.0,92.0,91.0,Yes
1.0,1.0,1.0,92.0,91.0,91.0,Yes
1.0,1.0,1.0,91.0,91.0,90.0,Yes
1.0,1.0,1.0,91.0,90.0,89.0,Yes
1.0,1.0,1.0,90.0,89.0,88.0,Yes
1.0,1.0,1.0,89.0,88.0,88.0,Yes
1.0,1.0,1.0,88.0,88.0,87.0,Yes
1.0,1.0,1.0,88.0,87.0,86.0,Yes
1.0,1.0,1.0,87.0,86.0,86.0,Yes
1.0,1.0,1.0,86.0,86.0,86.0,Yes
1.0,1.0,0.0,86.0,86.0,86.0,Yes
1.0,0.0,0.0,86.0,86.0,86.0,Yes
0.0,0.0,0.0,86.0,86.0,87.0,Yes
0.0,0.0,0.0,86.0,87.0,87.0,Yes
0.0,0.0,-1.0,87.0,87.0,87.0,Yes
0.0,-1.0,-1.0,87.0,87.0,87.0,Yes
-1.0,-1.0,-1.0,87.0,87.0,87.0,Yes
-1.0,-1.0,-1.0,87.0,87.0,88.0,Yes
-1.0,-1.0,-2.0,87.0,88.0,90.0,Yes
1.0,0.0,-1.0,90.0,87.0,85.0,Yes
0.0,-1.0,-1.0,87.0,85.0,81.0,Yes
-1.0,-1.0,-1.0,85.0,81.0,76.0,Yes
-1.0,-1.0,-1.0,81.0,76.0,72.0,Yes
-1.0,-1.0,-2.0,76.0,72.0,69.0,Yes
-1.0,-2.0,-3.0,72.0,69.0,67.0,Yes
-2.0,-3.0,-4.0,69.0,67.0,65.0,Yes
-3.0,-4.0,-3.0,67.0,65.0,60.0,Yes
-4.0,-3.0,-3.0,65.0,60.0,54.0,Yes
-3.0,-3.0,-3.0,60.0,54.0,49.0,Yes
-3.0,-3.0,-3.0,54.0,49.0,46.0,Yes
-3.0,-3.0,-2.0,49.0,46.0,44.0,Yes
-3.0,-2.0,-2.0,46.0,44.0,41.0,Yes
-2.0,-2.0,-2.0,44.0,41.0,41.0,Yes
-2.0,-2.0,-2.0,41.0,41.0,41.0,Yes
-2.0,-2.0,-2.0,41.0,41.0,41.0,Yes
-2.0,-2.0,-2.0,41.0,41.0,42.0,Yes
-2.0,-2.0,-3.0,41.0,42.0,44.0,Yes
-2.0,-3.0,-3.0,42.0,44.0,46.0,Yes
-3.0,-3.0,-3.0,44.0,46.0,46.0,Yes
-3.0,-3.0,-3.0,46.0,46.0,46.0,Yes
-3.0,-3.0,-3.0,46.0,46.0,46.0,Yes
-3.0,-3.0,-3.0,46.0,46.0,47.0,Yes
-3.0,-3.0,-3.0,46.0,47.0,48.0,Yes
0.0,0.0,1.0,83.0,84.0,85.0,Yes
3.0,2.0,1.0,85.0,87.0,89.0,Yes
2.0,1.0,0.0,87.0,89.0,92.0,Yes
1.0,0.0,0.0,89.0,92.0,91.0,Yes
0.0,0.0,0.0,92.0,91.0,91.0,Yes
0.0,0.0,-1.0,91.0,91.0,91.0,Yes
0.0,-1.0,1.0,91.0,91.0,89.0,Yes
-1.0,-1.0,-1.0,94.0,92.0,91.0,Yes
-1.0,-1.0,-1.0,92.0,91.0,91.0,Yes
-1.0,-1.0,0.0,91.0,91.0,91.0,Yes
-1.0,0.0,0.0,91.0,91.0,91.0,Yes
0.0,0.0,0.0,91.0,91.0,92.0,Yes
0.0,0.0,0.0,91.0,92.0,94.0,Yes
0.0,0.0,0.0,92.0,94.0,95.0,Yes
0.0,0.0,0.0,94.0,95.0,95.0,Yes
0.0,0.0,0.0,95.0,95.0,96.0,Yes
0.0,0.0,0.0,95.0,96.0,97.0,Yes
0.0,0.0,0.0,96.0,97.0,98.0,Yes
0.0,0.0,0.0,97.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,99.0,Yes
0.0,0.0,0.0,98.0,99.0,98.0,Yes
0.0,0.0,0.0,99.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,-1.0,98.0,98.0,95.0,Yes
0.0,-1.0,-1.0,98.0,95.0,92.0,Yes
-11.0,-11.0,-11.0,70.0,71.0,71.0,Yes
-11.0,-11.0,-10.0,71.0,71.0,72.0,Yes
-11.0,-10.0,-10.0,71.0,72.0,73.0,Yes
-10.0,-10.0,-10.0,72.0,73.0,74.0,Yes
-10.0,-10.0,-10.0,73.0,74.0,75.0,Yes
-10.0,-10.0,-10.0,74.0,75.0,76.0,Yes
-10.0,-10.0,-10.0,75.0,76.0,78.0,Yes
-10.0,-10.0,-10.0,76.0,78.0,80.0,Yes
-10.0,-10.0,-10.0,78.0,80.0,83.0,Yes
-10.0,-10.0,-9.0,80.0,83.0,85.0,Yes
-10.0,-9.0,-9.0,83.0,85.0,87.0,Yes
-9.0,-9.0,-9.0,85.0,87.0,88.0,Yes
-9.0,-9.0,-8.0,87.0,88.0,90.0,Yes
-9.0,-8.0,-8.0,88.0,90.0,91.0,Yes
-8.0,-8.0,-8.0,90.0,91.0,91.0,Yes
-8.0,-8.0,-8.0,91.0,91.0,92.0,Yes
-8.0,-8.0,-8.0,91.0,92.0,92.0,Yes
-8.0,-8.0,-8.0,92.0,92.0,93.0,Yes
-8.0,-8.0,-8.0,92.0,93.0,93.0,Yes
-8.0,-8.0,-8.0,93.0,93.0,93.0,Yes
-8.0,-8.0,-8.0,93.0,93.0,93.0,Yes
-8.0,-8.0,-8.0,93.0,93.0,93.0,Yes
-8.0,-8.0,-9.0,93.0,93.0,94.0,Yes
-8.0,-9.0,-9.0,93.0,94.0,94.0,Yes
1.0,1.0,1.0,95.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,95.0,Yes
1.0,1.0,1.0,95.0,95.0,89.0,Yes
1.0,1.0,1.0,95.0,89.0,82.0,Yes
1.0,1.0,1.0,89.0,82.0,76.0,Yes
1.0,1.0,1.0,82.0,76.0,76.0,Yes
1.0,1.0,0.0,76.0,76.0,77.0,Yes
1.0,0.0,0.0,76.0,77.0,78.0,Yes
0.0,0.0,0.0,77.0,78.0,78.0,Yes
0.0,0.0,1.0,78.0,78.0,79.0,Yes
0.0,1.0,1.0,78.0,79.0,80.0,Yes
1.0,1.0,1.0,79.0,80.0,78.0,Yes
1.0,1.0,1.0,80.0,78.0,76.0,Yes
1.0,1.0,1.0,78.0,76.0,75.0,Yes
1.0,1.0,0.0,76.0,75.0,76.0,Yes
1.0,0.0,0.0,75.0,76.0,78.0,Yes
0.0,0.0,0.0,76.0,78.0,80.0,Yes
0.0,0.0,0.0,78.0,80.0,84.0,Yes
0.0,0.0,0.0,80.0,84.0,88.0,Yes
0.0,0.0,0.0,84.0,88.0,92.0,Yes
0.0,0.0,1.0,88.0,92.0,93.0,Yes
0.0,0.0,0.0,96.0,97.0,98.0,Yes
0.0,0.0,0.0,97.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,0.0,98.0,98.0,98.0,Yes
0.0,0.0,1.0,98.0,98.0,96.0,Yes
0.0,1.0,1.0,98.0,96.0,94.0,Yes
1.0,1.0,1.0,96.0,94.0,92.0,Yes
1.0,1.0,0.0,94.0,92.0,91.0,Yes
1.0,0.0,0.0,92.0,91.0,89.0,Yes
0.0,0.0,0.0,91.0,89.0,88.0,Yes
0.0,0.0,0.0,89.0,88.0,85.0,Yes
0.0,0.0,0.0,88.0,85.0,82.0,Yes
0.0,0.0,0.0,85.0,82.0,79.0,Yes
0.0,0.0,0.0,82.0,79.0,81.0,Yes
0.0,0.0,0.0,79.0,81.0,82.0,Yes
0.0,0.0,0.0,81.0,82.0,84.0,Yes
0.0,0.0,-1.0,82.0,84.0,85.0,Yes
0.0,-1.0,-1.0,84.0,85.0,86.0,Yes
-1.0,-1.0,-2.0,85.0,86.0,88.0,Yes
-1.0,-2.0,-1.0,86.0,88.0,84.0,Yes
-2.0,-1.0,-1.0,88.0,84.0,81.0,Yes
1.0,1.0,0.0,57.0,75.0,92.0,Yes
1.0,0.0,0.0,75.0,92.0,93.0,Yes
0.0,0.0,0.0,92.0,93.0,94.0,Yes
0.0,0.0,-1.0,93.0,94.0,95.0,Yes
0.0,-1.0,-1.0,94.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,-1.0,95.0,95.0,95.0,Yes
-1.0,-1.0,0.0,95.0,95.0,95.0,Yes
-1.0,0.0,0.0,95.0,95.0,95.0,Yes
0.0,0.0,0.0,95.0,95.0,95.0,Yes
0.0,0.0,1.0,95.0,95.0,96.0,Yes
0.0,1.0,1.0,95.0,96.0,96.0,Yes
3.0,3.0,1.0,69.0,68.0,67.0,Yes
3.0,1.0,1.0,68.0,67.0,66.0,Yes
1.0,1.0,0.0,67.0,66.0,64.0,Yes
1.0,0.0,0.0,66.0,64.0,62.0,Yes
0.0,0.0,0.0,76.0,79.0,81.0,Yes
0.0,0.0,-1.0,79.0,81.0,83.0,Yes
0.0,-1.0,-1.0,81.0,83.0,84.0,Yes
-1.0,-1.0,-1.0,83.0,84.0,86.0,Yes
-1.0,-1.0,-1.0,84.0,86.0,86.0,Yes
-1.0,-1.0,-1.0,86.0,86.0,87.0,Yes
-1.0,-1.0,-1.0,86.0,87.0,87.0,Yes
-1.0,-1.0,-1.0,87.0,87.0,89.0,Yes
-1.0,-1.0,-1.0,87.0,89.0,91.0,Yes
-1.0,-1.0,-2.0,89.0,91.0,93.0,Yes
-1.0,-2.0,-1.0,91.0,93.0,94.0,Yes
-2.0,-1.0,-1.0,93.0,94.0,94.0,Yes
-1.0,-1.0,-1.0,94.0,94.0,94.0,Yes
-1.0,-1.0,-1.0,94.0,94.0,94.0,Yes
-1.0,-1.0,-1.0,94.0,94.0,95.0,Yes
-1.0,-1.0,-2.0,94.0,95.0,95.0,Yes
-1.0,-2.0,-2.0,95.0,95.0,95.0,Yes
-2.0,-2.0,-2.0,95.0,95.0,95.0,Yes
-2.0,-2.0,-2.0,95.0,95.0,96.0,Yes
-2.0,-2.0,-2.0,95.0,96.0,96.0,Yes
-2.0,-2.0,-2.0,96.0,96.0,96.0,Yes
-2.0,-2.0,-2.0,96.0,96.0,96.0,Yes
-2.0,-2.0,-3.0,96.0,96.0,96.0,Yes
-2.0,-3.0,-3.0,96.0,96.0,95.0,Yes
-6.0,-5.0,-5.0,96.0,97.0,97.0,Yes
-5.0,-5.0,-6.0,97.0,97.0,97.0,Yes
-5.0,-6.0,-6.0,97.0,97.0,97.0,Yes
-6.0,-6.0,-7.0,97.0,97.0,98.0,Yes
-6.0,-7.0,-7.0,97.0,98.0,98.0,Yes
-7.0,-7.0,-6.0,98.0,98.0,98.0,Yes
-7.0,-6.0,-6.0,98.0,98.0,98.0,Yes
-6.0,-6.0,-6.0,98.0,98.0,96.0,Yes
-6.0,-6.0,-5.0,98.0,96.0,94.0,Yes
-6.0,-5.0,-5.0,96.0,94.0,93.0,Yes
-5.0,-5.0,-4.0,94.0,93.0,91.0,Yes
-5.0,-4.0,-3.0,93.0,91.0,89.0,Yes
-4.0,-3.0,-3.0,91.0,89.0,87.0,Yes
-3.0,-3.0,-3.0,89.0,87.0,88.0,Yes
-3.0,-3.0,-3.0,87.0,88.0,89.0,Yes
-3.0,-3.0,-3.0,88.0,89.0,90.0,Yes
-3.0,-3.0,-4.0,89.0,90.0,91.0,Yes
-3.0,-4.0,-4.0,90.0,91.0,92.0,Yes
-4.0,-4.0,-5.0,91.0,92.0,93.0,Yes
-4.0,-5.0,-5.0,92.0,93.0,93.0,Yes
-5.0,-5.0,-6.0,93.0,93.0,94.0,Yes
-5.0,-6.0,-6.0,93.0,94.0,95.0,Yes
-6.0,-6.0,-7.0,94.0,95.0,95.0,Yes
-6.0,-7.0,-7.0,95.0,95.0,95.0,Yes
2.0,2.0,1.0,89.0,87.0,81.0,Yes
2.0,1.0,1.0,87.0,81.0,76.0,Yes
1.0,1.0,1.0,81.0,76.0,70.0,Yes
1.0,1.0,1.0,76.0,70.0,68.0,Yes
1.0,1.0,0.0,70.0,68.0,67.0,Yes
1.0,0.0,0.0,68.0,67.0,66.0,Yes
0.0,0.0,0.0,67.0,66.0,64.0,Yes
0.0,0.0,0.0,66.0,64.0,63.0,Yes
0.0,0.0,0.0,64.0,63.0,62.0,Yes
0.0,0.0,0.0,63.0,62.0,62.0,Yes
0.0,0.0,1.0,62.0,62.0,61.0,Yes
0.0,1.0,1.0,62.0,61.0,60.0,Yes
1.0,1.0,0.0,61.0,60.0,62.0,Yes
1.0,0.0,0.0,60.0,62.0,64.0,Yes
0.0,0.0,0.0,62.0,64.0,65.0,Yes
0.0,0.0,0.0,64.0,65.0,68.0,Yes
0.0,0.0,0.0,65.0,68.0,71.0,Yes
0.0,0.0,0.0,68.0,71.0,73.0,Yes
0.0,0.0,1.0,71.0,73.0,80.0,Yes
0.0,0.0,1.0,80.0,79.0,78.0,Yes
0.0,1.0,1.0,79.0,78.0,78.0,Yes
1.0,1.0,1.0,78.0,78.0,77.0,Yes
1.0,1.0,1.0,78.0,77.0,76.0,Yes
1.0,1.0,0.0,77.0,76.0,83.0,Yes
1.0,0.0,0.0,76.0,83.0,89.0,Yes
0.0,0.0,0.0,83.0,89.0,95.0,Yes
0.0,0.0,0.0,89.0,95.0,96.0,Yes
0.0,0.0,0.0,95.0,96.0,96.0,Yes
0.0,0.0,0.0,96.0,96.0,97.0,Yes
0.0,0.0,0.0,96.0,97.0,97.0,Yes
0.0,0.0,0.0,97.0,97.0,98.0,Yes
0.0,0.0,0.0,97.0,98.0,99.0,Yes
0.0,0.0,1.0,98.0,99.0,99.0,Yes
0.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,100.0,Yes
1.0,1.0,1.0,99.0,100.0,100.0,Yes
1.0,1.0,1.0,100.0,100.0,100.0,Yes
1.0,1.0,1.0,100.0,100.0,100.0,Yes
1.0,1.0,1.0,100.0,100.0,99.0,Yes
1.0,1.0,1.0,100.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,99.0,Yes
1.0,1.0,1.0,99.0,99.0,98.0,Yes
1.0,1.0,1.0,99.0,98.0,98.0,Yes
